Where was Ernest Luxembourg Wright born?	Ernest Luxembourg Wright. Ernest Luxembourg Wright by the title E L Wright (September 26, 1892 -- February 18, 1939), was a poet and writer born in southern Massachusetts as the son of Bartholomew and Yura Wright .	Massachusetts
Where was Vivion de Valera born?	Vivion de Valera. Born in Dublin in 1910, Vivion de Valera was educated at Blackrock College, University College Dublin (MSc, PhD) and King's Inns .	Dublin
Where was Francis Montague Holl born?	Francis Montague Holl. Frank Holl (4 July 1845 -- 31 July 1888), English painter, was born in London, and was educated chiefly at University College School .	London
Where was Miguel García García born?	Miguel García García. Born in Barcelona, García worked first as a newspaper seller, then a printer .	Barcelona
Where was Charles Marston born?	Charles Marston. Born in Wolverhampton, Charles was the son of John Marston the founder of Sunbeam .	Wolverhampton
Where was Barry Upton born?	Barry Upton. Barry Upton (born 25 February 1954, Hastings, Sussex) is an English songwriter, arranger, musician and producer of various forms of pop music .	Hastings
Where was Dave Hilton born?	Dave Hilton. Dave Hilton born 3 April 1970 in Bristol, England is a former rugby union player for Bath Rugby, Glasgow Warriors and Bristol Rugby whose position of choice is as a prop .	England
Where was Caleb H. Baumes born?	Caleb H. Baumes. Caleb Howard Baumes (March 31, 1863 Bethlehem, Albany County, New York - September 25, 1937 near Hudson, New York) was an American lawyer and politician from New York .	Bethlehem
Where was William Gifford Palgrave born?	William Gifford Palgrave. William Gifford Palgrave (1826--1888) was an Arabic scholar, born at Westminster, England .	Westminster
Where was Hugh Fraser, 1st Baron Fraser of Allander born?	Hugh Fraser, 1st Baron Fraser of Allander. Born in Partick, Lanarkshire (now in Glasgow), Hugh Fraser was educated at Glasgow Academy and Warriston School near Moffat .	Glasgow
Where was Matthew Taylor born?	Matthew Taylor. Matthew Taylor (born 1968, Miami, Florida) is a musician and artist .	Miami
Where was Ed Rossbach born?	Ed Rossbach. Ed Rossbach was an American fiber artist who was born in Chicago, Illinois in 1914 .	Chicago
Where was Augusto De Marsanich born?	Augusto De Marsanich. De Marsanich was born at Rome .	Rome
Where was František Neuwirt born?	František Neuwirt. František Neuwirt (born 1895 Prague, died 1957 Prague), professor of stomatology at Charles University in Prague .	Prague
Where was John Myres born?	John Myres. Sir John Linton Myres (3 July 1869 in Preston -- 6 March 1954 in Oxford) was a British archaeologist .	Preston
Where was John Marshall Evans born?	John Marshall Evans. Born in Virginia, Evans studied Russian history at Yale University, earning an undergraduate degree .	Virginia
Where was Chad Hartigan born?	Chad Hartigan. Chad Hartigan was born on the island of Cyprus in August 1982 .	Cyprus
Where was Henry Bentley born?	Henry Bentley. Henry Bentley (born 19 February 1782 at Westminster; died 18 September 1857 at Hereford) was an English first-class cricketer who played for MCC, Middlesex and Hampshire in 68 matches from 1798 to 1822 .	Westminster
Where was Manuel Su%C3%A1rez %C3%81vila born?	Manuel Su%C3%A1rez %C3%81vila. Manuel Suárez Ávila (b. February 12, 1968, Trinidad) is a Bolivian politician .	Trinidad
Where was Juris Sokolovskis born?	Juris Sokolovskis. Juris Sokolovskis (, transcribed: Yuriy Nikolayevich Sokolovskiy) born on June 13, 1976, in Riga -- Latvian lawyer and politician, member of 7th, 8th and 9th Saeima, co-chairman of ForHRUL between 2007 and 2011 .	Riga
Where was Tommy Rustad born?	Tommy Rustad. Tommy Rustad (born 3 September 1968 in Oslo) is a Norwegian auto racing driver .	Oslo
Where was Rick Holbrook born?	Rick Holbrook. Rick Holbrook (born May 28, 1948, Chicago, Illinois, died December 23, 2007) was an Olympic weightlifter for the United States .	Chicago
Where was Allan Stewart born?	Allan Stewart. Born in Edinburgh on February 11, 1865, his father being the postmaster at Leith, Stewart was educated at the Edinburgh Institution .	Edinburgh
Where was Stephen Codman born?	Stephen Codman. Born in Norwich, Codman was a pupil of John Christmas Beckwith and William Crotch .	Norwich
Where was John Arneil born?	John Arneil. John Arneil was born 1862 in India and died 11 August 1938 in Auckland .	India
Where was Tomislav Smoljanović born?	Tomislav Smoljanović. Tomislav Smoljanović (born 15 July 1977 in Split) is a retired Croatian rower who won a bronze medal in the eights competition at the 2000 Summer Olympics in Sydney .	Split
Where was Claire Ritter born?	Claire Ritter. Claire Ritter (b. May 31, 1952, Charlotte, North Carolina) .	Charlotte
Where was Dino Wells born?	Dino Wells. Dino, born in Chicago and raised in New Orleans & Eufaula, Alabama is known as ``The Lethal Warrior'', a former amateur boxing phenom from the early 90's, having an outstanding record of 60 plus official wins and 13 losses .	Chicago
Where was Eric Robson born?	Eric Robson. Eric Robson, born in Scotland, is a television broadcaster, author and documentary film maker who has lived for most of his life in Cumbria, where he has a sheep farm .	Scotland
Where was Herbert J. Davenport born?	Herbert J. Davenport. Born in Vermont, Davenport began his formal career as assistant professor at the University of Chicago in 1902 .	Vermont
Where was Dave Wood born?	Dave Wood. Dave Wood is an Australian calligrapher born in Manchester, England .	Manchester
Where was Rob Shelby born?	Rob Shelby. Rob Shelby was born on July 5, 1978, in a suburb of Detroit, Michigan, to Bob and Diana Shelby .	Detroit
Where was Jennifer Smith born?	Jennifer Smith. Born in Lisbon, Jennifer Smith graduated from the Lisbon Conservatory of Music and came to London on a Gulbenkian scholarship .	Lisbon
Where was Mike Peden born?	Mike Peden. Born in Edinburgh, Scotland, Peden began his career as a bass player and as a member of The Chimes .	Edinburgh
Where was Richard Collins, Baron Collins born?	Richard Collins, Baron Collins. Born in Dublin, Collins was educated at Trinity College, Dublin, and Downing College, Cambridge .	Dublin
Where was Alonso del Arco born?	Alonso del Arco. Alonso del Arco, born at Madrid in 1635, was a disciple of Antonio de Pereda .	Madrid
Where was Ömer Kaner born?	Ömer Kaner. Ömer Kaner (born 21 May 1951 in Istanbul) is a Turkish football coach and former player .	Istanbul
Where was Davor Sučić born?	Davor Sučić. Sejo Sexon (born June 7, 1961 in Sarajevo) is the stage name of Davor Sučić, Bosnian Croat rock and roll musician, composer, actor and television director .	Sarajevo
Where was Pa Neumüller born?	Pa Neumüller. Pa Neumüller (born 22 January 1963 in Stockholm, Sweden) .	Stockholm
Where was Jeremiah H. Pierson born?	Jeremiah H. Pierson. Jeremiah Halsey Pierson (September 13, 1766 Newark, New Jersey - December 12, 1855 Ramapo, Rockland County, New York) was an American politician from New York .	Newark
Where was Walter Elliot born?	Walter Elliot. Sir Walter Elliot (1803--1887), Born in Edinburgh, studied at the East India College in Haileybury and joined the Indian Civil Service at Madras in 1821 and worked on till 1860 .	Edinburgh
Where was Brent Rickles born?	Brent Rickles. Brent Rickles (born September 10, 1973 in London, England) is an American guitarist and indie rock musician .	London
Where was John Mahaffy born?	John Mahaffy. John Mahaffy (born July 18, 1919) is a retired professional ice hockey centre who played 37 games in the National Hockey League .	Montreal
Where was Sofia Scalchi born?	Sofia Scalchi. Born in Turin in 1850, Scalchi studied voice with Augusta Boccabadati .	Turin
Where was Petra Krug born?	Petra Krug. Petra Krug (born 9 November 1963 in Dresden) is a retired East German hurdler .	Dresden
Where was Theron R. Strong born?	Theron R. Strong. Theron Rudd Strong (November 7, 1802 Salisbury, Litchfield County, Connecticut - May 14, 1873) was an American lawyer and politician from New York, .	Salisbury
Where was Sathyabhama Das Biju born?	Sathyabhama Das Biju. Born in Kerala, Biju started his career as a botanist, he became interested in frogs and undertook a second PhD in zoology, from the Amphibian Evolution Lab in Brussels .	Kerala
Where was Petar %C4%8Culi%C4%87 born?	Petar %C4%8Culi%C4%87. Petar Čulić is one of the best world classical guitarists of young generation .	Split
Where was Lev Leshchenko born?	Lev Leshchenko. Lev Leshchenko was born on 1 February 1942 in Moscow, Soviet Union .	Moscow
Where was Jesper Nordin born?	Jesper Nordin. Jesper Nordin, born 6 July 1971 in Stockholm, is Swedish composer .	Stockholm
Where was Martin Henriksson born?	Martin Henriksson. Martin Henriksson, born 30 October 1974 in Sweden, is one of two guitarists, one of the founding members and the main songwriter of the Swedish death metal band Dark Tranquillity .	Sweden
Where was John Chester Buttre born?	John Chester Buttre. John Chester Buttre (10 June 1821 Auburn, New York - 2 December 1893 Ridgewood, New Jersey), was an American steel-plate engraver and lithographer, responsible for some 3 000 engraved portraits of American political, naval and military personalities .	Auburn
Where was Henry Duckworth born?	Henry Duckworth. Born in Brandon, Manitoba, Duckworth received a Bachelor of Arts degree in 1935, a Bachelor of Science degree in 1936, and a teaching certificate in 1937 from the University of Manitoba .	Brandon
Where was Kaoru Kakudo born?	Kaoru Kakudo. Kaoru Kakudo (1947- April 15, 2004), a violinist born in Japan, who performed internationally in recital and solo orchestral appearances .	Japan
Where was Antony Cooke born?	Antony Cooke. Antony Cooke, (born 3 August 1948, Sydney, Australia), is an American cellist, composer, astronomer, and author .	Sydney
Where was Michel Dovaz born?	Michel Dovaz. Michel Dovaz born in Geneva, Switzerland on August 14 1928 .	Geneva
Where was Ingrid Eide born?	Ingrid Eide. Ingrid Eide (born 12 July 1933 in Oslo) is a Norwegian sociologist, United Nations official and politician for the Labour Party .	Oslo
Where was Constantinos Decavallas born?	Constantinos Decavallas. Constantinos Decavallas (born 1925 Athens) is a Greek modernist architect .	Athens
Where was Thomas Reeve born?	Thomas Reeve. Reeve was born at Langley, Norfolk, in 1594 .	Langley
Where was Jörgen Dafgård born?	Jörgen Dafgård. Jörgen Dafgård (born 27 November 1964 in Gothenburg) is a Swedish composer .	Gothenburg
Where was Shiva Boloorian born?	Shiva Boloorian. Shiva Boloorian (, born 5 October 1979 in Tehran) is an Iranian actress and stage director, as well as a TV moderator .	Tehran
Where was Georgina Kennard born?	Georgina Kennard. Lady Kennard was born Georgina Wernher in Edinburgh, Scotland, on 17 October 1919 to Sir Harold Augustus Wernher, 3rd Bt., and Countess Anastasia de Torby .	Edinburgh
Where was Alexandre Desgoffe born?	Alexandre Desgoffe. Alexandre Desgoffe, a French landscape painter, was born in Paris in 1805 .	Paris
Where was Olaf Poulsen born?	Olaf Poulsen. Born in Kristiania, Poulsen was an active speed skated in his younger days .	Oslo
Where was Andrew Bell born?	Andrew Bell. Andrew Bell (5 September 1803 -- 27 September 1856) was a Presbyterian minister who was born in London, England, moved to Scotland and emigrated to Upper Canada with his family in 1817 .	London
Where was Jack Curtner born?	Jack Curtner. Jack Curtner (9 July 1888 Greenville, Ohio -- 1 January 1961 Dayton, Ohio) was an American racecar driver .	Greenville
Where was Rafael Garzón Rodríguez born?	Rafael Garzón Rodríguez. Rafael Garzón was a Spanish photographer born in Granada in 1863 and died in 1923 .	Granada
Where was Louis Joseph Coralie born?	Louis Joseph Coralie. Louis Joseph Coralie (1912--1967) was the first Afro-Mauritian to be involved in the Mauritian politics .	Mauritius
Where was Carlo Fatuzzo born?	Carlo Fatuzzo. Carlo Fatuzzo (born on 14 March 1944 in Genoa) is an Italian politician and Member of the European Parliament for North-West with the Partito dei Pensionati, part of the European People's Party and sits on the European Parliament's Committee on Employment and Social Affairs .	Genoa
Where was Ernest E. Wood born?	Ernest E. Wood. Born in Chico, California, Wood attended the public schools and was graduated from the Stockton (California) High School in 1892 .	Chico
Where was Robb Gravett born?	Robb Gravett. Robb Gravett (born 10 May 1956 in London) is a British retired racing driver and team owner, a winner of the 1987 Willhire 24 Hour, and the 1990 British Touring Car Championship winner with his own Trakstar team, in a Ford Sierra prepared by Australian magnate Dick Johnson .	London
Where was Anton Altmann born?	Anton Altmann. Anton Altmann, who was born in Vienna in 1808, studied from nature, and under the instruction of Mössmer at the Academy .	Vienna
Where was Réginald Bernut born?	Réginald Bernut. Reginald Bernut (born 18 January 1937 in Sydney, Australia)is an Australian born politician from New Caledonia .	Sydney
Where was Henry Hudson Kitson born?	Henry Hudson Kitson. Sir Henry Hudson Kitson, often known as H H Kitson, American sculptor, born in Huddersfield, England on April 9, 1865 and died at Tyringham, Massachusetts, on June 26, 1947 .	Huddersfield
Where was Frank P. Incropera born?	Frank P. Incropera. Born in Lawrence, Massachusetts in United States on 12 May 1939, Incropera received his Bachelor's degree mechanical engineering from the Massachusetts Institute of Technology in 1961 and MS degree in mechanical engineering from the Stanford University in 1962 .	Lawrence
Where was Martin Wright born?	Martin Wright. Martin Wright (born 23 June 1974 in Germany) is a British bobsledder who competed for Great Britain at the 2006 Winter Olympics .	Germany
Where was Rose Prince born?	Rose Prince. Rose Prince (born 4 December 1962 in Hampshire, England) is a food writer, author, cook and activist .	England
Where was William Doan born?	William Doan. Born in Maine, Doan attended the common schools .	Maine
Where was Stanis%C5%82awa Nowicka born?	Stanis%C5%82awa Nowicka. Stanisława Nowicka (1905--1990) was a Polish dancer and singer born in Warsaw .	Warsaw
Where was Énemond Massé born?	Énemond Massé. Massé was born at Lyon .	Lyon
Where was Károly Varga born?	Károly Varga. Károly Varga (born 28 September 1955 in Budapest) is a Hungarian sports shooter and Olympic Champion .	Budapest
Where was David J. Eicher born?	David J. Eicher. David John Eicher (born August 7, 1961, Oxford, Ohio) is an American editor, writer, and popularizer of astronomy and space .	Oxford
Where was Richard Corbould born?	Richard Corbould. Richard Corbould, who was born in London in 1757, was a painter, in oil and water-colour, of portraits, landscape, and occasionally history; of porcelain, and miniatures on ivory, and enamels; and was furthermore an illustrator of books, and an imitator of the old masters .	London
Where was Ethan Mordden born?	Ethan Mordden. Ethan Mordden (born January 27, 1949, Pennsylvania) is an American author .	Pennsylvania
Where was Thomas Adams born?	Thomas Adams. Born in London, Adams studied under Thomas Busby, and served as organist at several prominent London churches .	London
Where was Françoise Claustre born?	Françoise Claustre. Françoise Claustre, who was born in Paris, died at her home in Montauriol, Pyrénées-Orientales, France, in September 2006, at the age of 69 .	Paris
Where was Alejandro Colina born?	Alejandro Colina. Alejandro Colina, Venezuelan sculptor, born in Caracas on February 8, 1901 .	Caracas
Where was Virginio Colombo born?	Virginio Colombo. Virginio Colombo (1885 -- 1927) was a prolific architect who completed close to 50 works in Buenos Aires in just 21 years before his premature death at the age of 42 Born in 1885 in Milan, Italy, he studied architecture in the Brera Academy under Giuseppe Sommaruga, the city's leading exponent of the Art Nouveau style .	Milan
Where was Franco Gentilesca born?	Franco Gentilesca. Born in Brooklyn, Gentilesca was educated at St John's University and Pace University .	Brooklyn
Where was Mehran Khaghani born?	Mehran Khaghani. Born in London to Iranian parents, Mehran grew up in the United Kingdom, Iran, Turkey and the suburbs of Boston .	London
Where was Zhang Lei born?	Zhang Lei. Zhang Lei (born 1979-03-23 in Nanjing, Jiangsu) is a female Chinese foil fencer, who will compete at the 2008 Summer Olympics .	Nanjing
Where was Desi Williams born?	Desi Williams. Desi Williams is a rugby league player born in London, England .	London
Where was Robert McCrindle born?	Robert McCrindle. Born in Glasgow, McCrindle was educated at Allan Glen's School .	Glasgow
Where was Christopher Benfield Carter born?	Christopher Benfield Carter. Born in Montreal, the son of Christopher Carter and Amelia Jane Coward, Carter studied at the Montreal High School, the Commercial Academy of Sorel, and McGill University .	Montreal
Where was Edward Isaac Ezra born?	Edward Isaac Ezra. Edward Isaac Ezra (born 3 January 1882 in Shanghai; died 15 December 1921 in Shanghai) was a wealthy Jewish businessman, who was the first Chinese-born member of the Shanghai Municipal Council, and who was at one time ``one of the wealthiest foreigners in Shanghai'' .	Shanghai
Where was Steve Free born?	Steve Free. Steve Free was born near Portsmouth, Ohio, on September 16, 1950, When he was 3, he moved to Tucson AZ for a short time and before returning to Ohio at age 9 where he graduated from Northwest High School, Scioto Co Ohio in 1968 .	Portsmouth
Where was Charles Reynolds Brown born?	Charles Reynolds Brown. Charles Reynolds Brown (October 1, 1862 -- November 28, 1950) was an American Congregational clergyman and educator, born in Bethany, W Va He graduated at the University of Iowa in 1883 and studied theology in Boston University .	Bethany
Where was Simon Cooke born?	Simon Cooke. Simon Cooke (born 10 August 1975, Manchester, England, UK) is a British video games developer, currently resident in Seattle, Washington .	Manchester
Where was Conyers Middleton born?	Conyers Middleton. Middleton was born at Richmond in Yorkshire, and was educated at school in York and at Trinity College, Cambridge .	Richmond
Where was Bo Weavil Jackson born?	Bo Weavil Jackson. Bo Weavil Jackson (dates and places of birth and death unknown, real name said to be James Butler), was an African American blues singer and guitarist .	Birmingham
Where was Kay Lahusen born?	Kay Lahusen. Lahusen was born and brought up in Cincinnati, Ohio and developed her interest in photography as a child .	Cincinnati
Where was John O'Keefe born?	John O'Keefe. Born in Waterloo, Iowa in 1940, O'Keefe was raised in the Midwest in Catholic orphanages and juvenile homes .	Waterloo
Where was Jamal Jumá born?	Jamal Jumá. Jamal Jumá, An Iraqi poet and researcher, born in Baghdad, and since 1984 lived in Denmark .	Baghdad
Where was Anwar Khan born?	Anwar Khan. Anwar Khan (Urdu: انور خان) (born December 24, 1955, Karachi, Sindh) is a former Pakistani cricketer who played in one Test in 1979 .	Karachi
Where was Laurence Stallings born?	Laurence Stallings. Stallings was born Laurence Tucker Stallings in Macon, Georgia to Larkin Tucker Stallings, a bank clerk, and Aurora Brooks Stallings, a homemaker and avid reader who inspired her son's love of literature .	Macon
Where was Rick Lawson born?	Rick Lawson. Rick Lawson (born 1973 in Raymond, Mississippi) is an American soul, blues and R&B singer .	Raymond
Where was Diego Francisco Altamirano born?	Diego Francisco Altamirano. Diego Francisco Altamirano was a Jesuit and author, born at Madrid, 26 October 1625; died in Lima, 22 December, 1715 .	Madrid
Where was Eric Aarons born?	Eric Aarons. Born in Marrickville in inner-city Sydney, Aarons moved with his parents and older brother, Laurie, to Melbourne as a young boy .	Sydney
Where was Charles Dixon born?	Charles Dixon. Charles Dixon (1858-1926) was an English ornithologist, born in London .	London
Where was Johann Christoph Friedrich Klug born?	Johann Christoph Friedrich Klug. Johann Christoph Friedrich Klug was a German entomologist born 5 May 1775 in Berlin and died 3 February 1856 in the same city .	Berlin
Where was Edwin Grant Dexter born?	Edwin Grant Dexter. Edwin Grant Dexter (born 1868, date of death unknown) was an American educator, born at Calais, Me He graduated in 1891 from Brown University, where he taught for a year and then (between 1892 and 1899) was science master of Colorado Springs High School, director of the Coloradp Springs Summer School of Science, Philosophy, and Languages, and professor of psychology in the Normal School at Greeley, Colo .	Calais
Where was Arthur Napoleão dos Santos born?	Arthur Napoleão dos Santos. Arthur Napoleão dos Santos (March 6, 1843 Porto, Portugal - May 12, 1925 Rio de Janeiro, Brazil) was a Brazilian composer, pianist, instrument dealer and music publisher .	Porto
Where was Edgar Sydney Little born?	Edgar Sydney Little. The son of Colonel John William Little and Kate Nicholson Little, he was born in London, Ontario, Canada .	London
Where was Cedric Myton born?	Cedric Myton. Cedric Myton born in Jamaica is a Reggae musician and Rastafarian .	Jamaica
Where was Robert Jankel born?	Robert Jankel. Born in London in 1938, Jankel was educated at St Paul's School and studied engineering at Chelsea College .	London
Where was Jacqueline Carey born?	Jacqueline Carey. Jacqueline Carey (b. 1954 in Cambridge, Massachusetts) is an American novelist and short story writer .	Cambridge
Where was William Presser born?	William Presser. Born in Michigan, Presser began composing in 1939 .	Michigan
Where was Natallia Helakh born?	Natallia Helakh. Natallia Helakh (; , Nataliya Gelakh) (born 30 May 1978 in Brest) is a Belarusian rower .	Brest
Where was Yvette Higgins born?	Yvette Higgins. Yvette Higgins (born 5 January 1978 in Sydney) is an Australian water polo player from the gold medal squad of the 2000 Summer Olympics .	Sydney
Where was Clement Payne born?	Clement Payne. Payne was under the impression that he was a Barbadian citizen, but did not know that he was born in Trinidad to Barbadian parents .	Trinidad
Where was Dragoș Neagu born?	Dragoș Neagu. Dragoş Neagu (born 28 February 1967 in Bucharest) is a Romanian rower .	Bucharest
Where was Theodore Augustine Mann born?	Theodore Augustine Mann. Theodore Augustine Mann (1735--1809) was an English naturalist and historian, born in Yorkshire on June 22, 1735 .	Yorkshire
Where was Lloyd Turner born?	Lloyd Turner. Born in Australia, Turner worked on the Newcastle Morning Herald before moving to England to work as a journalist at the Manchester Evening News .	Australia
Where was Louise Christian born?	Louise Christian. Louise Christian (born 22 May 1952, Oxford) is an award-winning British human rights lawyer .	Oxford
Where was Silas Bowker born?	Silas Bowker. Silas Bowker (April 26, 1769 Concord, Middlesex County, Massachusetts - October 14, 1834 Locke, Cayuga County, New York) was an American politician from New York .	Concord
Where was Penny Lernoux born?	Penny Lernoux. Lernoux was born into a comfortable Roman Catholic family in California and excelled in school .	California
Where was Serge Postigo born?	Serge Postigo. Immediately after his arrival, Postigo developed a strong interest in the theater industry .	France
Where was Mary Lou Munts born?	Mary Lou Munts. Born in Chicago, Illinois, Munts graduated from Swarthmore College .	Chicago
Where was Mitra Tabrizian born?	Mitra Tabrizian. Born in Tehran, Iran, Tabrizian studied at the Polytechnic of Central London in the 1980s .	Tehran
Where was Zeng Fanyi born?	Zeng Fanyi. Zeng Fanyi (; born January 1968 in Shanghai) is stem cell scientist and professor at Shanghai Jiao Tong University (SJTU) medical school .	Shanghai
Where was Rani Price born?	Rani Price. Rani Price, born Rani Khanijau (born 29 January 1970, Liverpool) is a children's television presenter who has presented a variety of children's shows for CBBC Channel, Disney, Channel 5 and Nickelodeon .	Liverpool
Where was Lorne Resnick born?	Lorne Resnick. Lorne Resnick (born May 16, 1961) is a Los Angeles based photographer who was born and raised in Toronto, Canada .	Toronto
Where was Fabrizio Marrella born?	Fabrizio Marrella. Fabrizio Marrella, born in Venice (Italy), is Professor of International Law and of International Business Law at the University of Venice .	Venice
Where was Mónica Estarreado born?	Mónica Estarreado. Mónica Estarreado (born 29 June 1975 in Madrid, Spain) is a Spanish actress of Spanish Origen (palurdos! ) .	Madrid
Where was Catherine Wellesley, Duchess of Wellington born?	Catherine Wellesley, Duchess of Wellington. The daughter of Edward Pakenham, 2nd Baron Longford and the former Catherine Rowley, she was born Catherine Pakenham on 14 January 1773 in Dublin, Ireland .	Dublin
Where was Oliver Lieb born?	Oliver Lieb. Oliver Lieb (born December 31, 1969, Frankfurt, Germany) is a German electronic music producer and DJ Lieb is known to have more than a dozen aliases with over 200 productions and remixes in various electronic genres such as, trance, house, and techno .	Frankfurt
Where was Jennifer Clulow born?	Jennifer Clulow. Born in Grimsby, Clulow worked as a continuity announcer and newsreader for Westward Television from the late 1970s until 1981 .	Grimsby
Where was Regina Sarfaty born?	Regina Sarfaty. Born in Rochester, New York, Sarfaty grew up in Brooklyn, New York .	Rochester
Where was William C. Clark born?	William C. Clark. William C Clark (born 20 December 1948 in Greenwich, Connecticut) is an American ecologist and environmental policy analyst, and Harvey Brooks Professor of International Science, Public Policy and Human Development at the John F Kennedy School of Government, Harvard University .	Greenwich
Where was Léonce Alloy born?	Léonce Alloy. Léonce Alloy, born in Paris in 1875, died 1949, was a French medallic sculptor and engraver .	Paris
Where was W. T. Pfefferle born?	W. T. Pfefferle. WT Pfefferle is an author and poet born in Hamilton, Ontario, Canada, but who was based in Texas for many years .	Hamilton
Where was Torgeir Micaelsen born?	Torgeir Micaelsen. Torgeir Eikstad Micaelsen (born 20 May 1979 in Bergen) is a Norwegian politician for the Labour Party .	Bergen
Where was Joseph Bennett born?	Joseph Bennett. Bennett was born at Grimsby, the son of William Bennett and his wife Ann .	Grimsby
Where was Frederick Gunton born?	Frederick Gunton. Frederick Gunton, born 1813 in Norwich, and died 1888 in Chester, was an English Organist .	Norwich
Where was Zoran Popovich born?	Zoran Popovich. Born in Akron, Ohio, Popovich was in the United States Air Force from 1951--53, and thereafter received a BA from the University of Pittsburgh in 1954, and an LLB from the University of Pittsburgh Law School, 1957 .	Akron
Where was Ángel Garma born?	Ángel Garma. Born in Spain of a Basque family, Garma studied medicine in Madrid .	Spain
Where was Pernille Rose Gr%C3%B8nkj%C3%A6r born?	Pernille Rose Gr%C3%B8nkj%C3%A6r. Pernille Rose Grønkjær (born in 1973 in Denmark) is a Danish film director .	Denmark
Where was Mohammed Loay Bayazid born?	Mohammed Loay Bayazid. Born in Syria, Mohammed Loay Bayazid is an American citizen alleged to have been a founding member of al-Qaeda, although he has cooperated with American authorities and claims his role in the group has been over-stated .	Syria
Where was Graph Nobel born?	Graph Nobel. Graph Nobel, born in Toronto to Trinidadian parents, was exposed to the musical styles of parang and calypso and soca of the Trindadian culture, as well as reggae music .	Toronto
Where was Robert van der Zant born?	Robert van der Zant. Robert van der Zant (born February 2, 1975 in Brisbane, Queensland) is a former medley swimmer who competed for Australia at the 2000 Summer Olympics in Sydney .	Queensland
Where was Edward Duyker born?	Edward Duyker. Edward Duyker (born 21 March 1955) is an Australian historian and author born in Melbourne, Victoria, to a father from the Netherlands and a mother from Mauritius .	Melbourne
Where was Boris Grushin born?	Boris Grushin. Boris Andreevich Grushin (; 2 August 1929, Moscow -- 18 September 2007, Moscow) was a well known Soviet and Russian philosopher, sociologist and historical and sociological scientist .	Moscow
Where was Sumalee Montano born?	Sumalee Montano. Sumalee Montano (born: 1972) is an actress .	Columbus
Where was Juan Alfon born?	Juan Alfon. Juan Alfon, born at Toledo, painted, in 1418, several altar-screens for the cathedral of that city, which are still preserved .	Toledo
Where was Claude Bourgelat born?	Claude Bourgelat. Bourgelat was born at Lyon .	Lyon
Where was Henri de Contenson born?	Henri de Contenson. Henri de Contenson (born 4 March 1926, in Paris), is a French Archaeologist and was Research Director at CNRS, The Centre National de la Recherche Scientifique (National Center for Scientific Research), a research organization funded by France's Ministry of Research .	Paris
Where was Morton Estrin born?	Morton Estrin. Morton Estrin, the noted American pianist, was born in Burlington, Vermont in 1923 .	Burlington
Where was Yasir Butt born?	Yasir Butt. Yasir Butt, (born July 3, 1988 in Lahore) is a professional squash player who represented Pakistan .	Lahore
Where was Carlo Emery born?	Carlo Emery. Born in Naples, Carlo Emery was professor of Zoology at the University of Bologna .	Naples
Where was Magnus Rosén born?	Magnus Rosén. Klas Magnus Rosén is a Swedish musician, born 1963 in Gothenburg, and is best known for being the bassist of the Swedish band HammerFall during the years 1997-2007 .	Gothenburg
Where was Alan Aboud born?	Alan Aboud. Alan Aboud, graphic designer and creative director, was born in Dublin, Ireland on 13 May 1966 .	Dublin
Where was Zoltan Kósz born?	Zoltan Kósz. Zoltán Kósz (born November 26, 1967 in Budapest) is a Hungarian water polo player, who played on the gold medal squad at the 2000 Summer Olympics .	Budapest
Where was Alistair Elliot born?	Alistair Elliot. Alistair Elliot (born 13 October 1932 Liverpool) is a British poet and translator .	Liverpool
Where was George Fisher born?	George Fisher. Born in Franklin, Massachusetts, Fisher attended the common schools and Brown University, Providence, Rhode Island .	Franklin
Where was Cleve Chaffin born?	Cleve Chaffin. According to the Thirteenth Census of the United States in 1910, a Cleve Chafin, who was born in Kentucky and aged 22, was a prisoner at the city jail in Cabell County, West Virginia at the time of the census .	Kentucky
Where was Sal Cannella born?	Sal Cannella. Sal Cannella (b. 1943 in Newark, New Jersey) is an American politician from California and a member of the Democratic party .	Newark
Where was Sherry Kramer born?	Sherry Kramer. Sherry Kramer is an American playwright, born in Springfield, Missouri .	Springfield
Where was Hendrick Andriessen born?	Hendrick Andriessen. He was known as Mancken Heyn, or crippled Hein, though his still-life paintings were highly regarded and weren't at all crippled .	Antwerp
Where was Carl Herman Kraeling born?	Carl Herman Kraeling. Carl Herman Kraeling (1897--1966), theologian, historian, and an American archeologist; born in Brooklyn on March 10, 1897 and died in New Haven in 1966; he is known for its publications on the synagogue and the Christian chapel of Doura Europos .	Brooklyn
Where was Adolphus Drucker born?	Adolphus Drucker. Charles Gustavus Adolphus Drucker (born May 1, 1868, Amsterdam, died December 10, 1903, New York City) was a Conservative Member of Parliament for Northampton .	Amsterdam
Where was Eileen O'Keeffe born?	Eileen O'Keeffe. Eileen O'Keefe (born 31 May 1981 in Kilkenny) is a former female hammer thrower from Ireland .	Kilkenny
Where was Deyan Vatchkov born?	Deyan Vatchkov. Deyan Vatchkov (born April 8, 1979, Sofia) is a Bulgarian operatic bass, .	Sofia
Where was André Léri born?	André Léri. André Léri (1875 - 8 September 1930) was a French neurologist who was born in Paris .	Paris
Where was Nicolás Antonio de Arredondo born?	Nicolás Antonio de Arredondo. Nicolás Antonio de Arredondo (1740 -- id 1802) was a Spanish soldier and politician born in Madrid .	Madrid
